"[STCODE_11]시도별","시도별","[STCODE_12]설립주체별","설립주체별","[STCODE_13]학교현황별","학교현황별","시점","중학교 개황",
"00","총계","A002","국립","G_4","2학년","2019 년","56",
"00","총계","A002","국립","G_4","2학년","2020 년","55",
"00","총계","A002","국립","G_4","2학년","2021 년","54",
"00","총계","A002","국립","G_4","2학년","2022 년","54",
"00","총계","A002","국립","G_5","3학년","2013 년","58",
"00","총계","A002","국립","G_5","3학년","2014 년","59",
"00","총계","A002","국립","G_5","3학년","2015 년","59",
"00","총계","A002","국립","G_5","3학년","2016 년","58",
"00","총계","A002","국립","G_5","3학년","2017 년","56",
"00","총계","A002","국립","G_5","3학년","2018 년","56",
"00","총계","A002","국립","G_5","3학년","2019 년","54",
"00","총계","A002","국립","G_5","3학년","2020 년","56",
"00","총계","A002","국립","G_5","3학년","2021 년","55",
"00","총계","A002","국립","G_5","3학년","2022 년","53",
"00","총계","A002","국립","G_2","특수학급","2013 년","10",
"00","총계","A002","국립","G_2","특수학급","2014 년","10",
"00","총계","A002","국립","G_2","특수학급","2015 년","9",
"00","총계","A002","국립","G_2","특수학급","2016 년","9",
"00","총계","A002","국립","G_2","특수학급","2017 년","9",
"00","총계","A002","국립","G_2","특수학급","2018 년","10",
"00","총계","A002","국립","G_2","특수학급","2019 년","10",
"00","총계","A002","국립","G_2","특수학급","2020 년","10",
"00","총계","A002","국립","G_2","특수학급","2021 년","10",
"00","총계","A002","국립","G_2","특수학급","2022 년","10",
"00","총계","A002","국립","H_1","학생수","2013 년","5764",
"00","총계","A002","국립","H_1","학생수","2014 년","5518",
"00","총계","A002","국립","H_1","학생수","2015 년","5117",
"00","총계","A002","국립","H_1","학생수","2016 년","4686",
"00","총계","A002","국립","H_1","학생수","2017 년","4420",
"00","총계","A002","국립","H_1","학생수","2018 년","4222",
"00","총계","A002","국립","H_1","학생수","2019 년","4087",
"00","총계","A002","국립","H_1","학생수","2020 년","4065",
"00","총계","A002","국립","H_1","학생수","2021 년","3987",
"00","총계","A002","국립","H_1","학생수","2022 년","3930",
"00","총계","A002","국립","H_2","여자","2013 년","2790",
"00","총계","A002","국립","H_2","여자","2014 년","2730",
"00","총계","A002","국립","H_2","여자","2015 년","2495",
"00","총계","A002","국립","H_2","여자","2016 년","2235",
"00","총계","A002","국립","H_2","여자","2017 년","2078",
"00","총계","A002","국립","H_2","여자","2018 년","1991",
"00","총계","A002","국립","H_2","여자","2019 년","1999",
"00","총계","A002","국립","H_2","여자","2020 년","2001",
"00","총계","A002","국립","H_2","여자","2021 년","1991",
"00","총계","A002","국립","H_2","여자","2022 년","1874",
"00","총계","A002","국립","H_3","1학년","2013 년","1902",
"00","총계","A002","국립","H_3","1학년","2014 년","1700",
"00","총계","A002","국립","H_3","1학년","2015 년","1530",
"00","총계","A002","국립","H_3","1학년","2016 년","1459",
"00","총계","A002","국립","H_3","1학년","2017 년","1420",
"00","총계","A002","국립","H_3","1학년","2018 년","1351",
"00","총계","A002","국립","H_3","1학년","2019 년","1330",
"00","총계","A002","국립","H_3","1학년","2020 년","1377",
"00","총계","A002","국립","H_3","1학년","2021 년","1266",
"00","총계","A002","국립","H_3","1학년","2022 년","1285",
"00","총계","A002","국립","H_31","여자","2013 년","933",
"00","총계","A002","국립","H_31","여자","2014 년","861",
"00","총계","A002","국립","H_31","여자","2015 년","715",
"00","총계","A002","국립","H_31","여자","2016 년","656",
"00","총계","A002","국립","H_31","여자","2017 년","692",
"00","총계","A002","국립","H_31","여자","2018 년","635",
"00","총계","A002","국립","H_31","여자","2019 년","687",
"00","총계","A002","국립","H_31","여자","2020 년","678",
"00","총계","A002","국립","H_31","여자","2021 년","627",
"00","총계","A002","국립","H_31","여자","2022 년","571",
"00","총계","A002","국립","H_4","2학년","2013 년","1931",
"00","총계","A002","국립","H_4","2학년","2014 년","1892",
"00","총계","A002","국립","H_4","2학년","2015 년","1689",
"00","총계","A002","국립","H_4","2학년","2016 년","1528",
"00","총계","A002","국립","H_4","2학년","2017 년","1463",
"00","총계","A002","국립","H_4","2학년","2018 년","1408",
"00","총계","A002","국립","H_4","2학년","2019 년","1353",
"00","총계","A002","국립","H_4","2학년","2020 년","1335",
"00","총계","A002","국립","H_4","2학년","2021 년","1379",
"00","총계","A002","국립","H_4","2학년","2022 년","1269",
"00","총계","A002","국립","H_41","여자","2013 년","944",
"00","총계","A002","국립","H_41","여자","2014 년","929",
"00","총계","A002","국립","H_41","여자","2015 년","852",
"00","총계","A002","국립","H_41","여자","2016 년","719",
"00","총계","A002","국립","H_41","여자","2017 년","663",
"00","총계","A002","국립","H_41","여자","2018 년","684",
"00","총계","A002","국립","H_41","여자","2019 년","638",
"00","총계","A002","국립","H_41","여자","2020 년","686",
"00","총계","A002","국립","H_41","여자","2021 년","672",
"00","총계","A002","국립","H_41","여자","2022 년","633",
"00","총계","A002","국립","H_5","3학년","2013 년","1931",
"00","총계","A002","국립","H_5","3학년","2014 년","1926",
"00","총계","A002","국립","H_5","3학년","2015 년","1898",
"00","총계","A002","국립","H_5","3학년","2016 년","1699",
"00","총계","A002","국립","H_5","3학년","2017 년","1537",
"00","총계","A002","국립","H_5","3학년","2018 년","1463",
"00","총계","A002","국립","H_5","3학년","2019 년","1404",
"00","총계","A002","국립","H_5","3학년","2020 년","1353",
"00","총계","A002","국립","H_5","3학년","2021 년","1342",
"00","총계","A002","국립","H_5","3학년","2022 년","1376",
"00","총계","A002","국립","H_51","여자","2013 년","913",
"00","총계","A002","국립","H_51","여자","2014 년","940",
"00","총계","A002","국립","H_51","여자","2015 년","928",
"00","총계","A002","국립","H_51","여자","2016 년","860",
"00","총계","A002","국립","H_51","여자","2017 년","723",
"00","총계","A002","국립","H_51","여자","2018 년","672",
"00","총계","A002","국립","H_51","여자","2019 년","674",
"00","총계","A002","국립","H_51","여자","2020 년","637",
"00","총계","A002","국립","H_51","여자","2021 년","692",
"00","총계","A002","국립","H_51","여자","2022 년","670",
"00","총계","A003","공립","A_1","학교수","2013 년","2520",
"00","총계","A003","공립","A_1","학교수","2014 년","2536",
"00","총계","A003","공립","A_1","학교수","2015 년","2554",
"00","총계","A003","공립","A_1","학교수","2016 년","2560",
"00","총계","A003","공립","A_1","학교수","2017 년","2567",
"00","총계","A003","공립","A_1","학교수","2018 년","2568",
"00","총계","A003","공립","A_1","학교수","2019 년","2570",
"00","총계","A003","공립","A_1","학교수","2020 년","2581",
"00","총계","A003","공립","A_1","학교수","2021 년","2603",
"00","총계","A003","공립","A_1","학교수","2022 년","2616",
"00","총계","A003","공립","A_2","남자","2013 년","218",
"00","총계","A003","공립","A_2","남자","2014 년","214",
"00","총계","A003","공립","A_2","남자","2015 년","212",
"00","총계","A003","공립","A_2","남자","2016 년","209",
"00","총계","A003","공립","A_2","남자","2017 년","207",
"00","총계","A003","공립","A_2","남자","2018 년","205",
"00","총계","A003","공립","A_2","남자","2019 년","194",
"00","총계","A003","공립","A_2","남자","2020 년","191",
"00","총계","A003","공립","A_2","남자","2021 년","186",
"00","총계","A003","공립","A_2","남자","2022 년","179",
"00","총계","A003","공립","A_3","여자","2013 년","201",
"00","총계","A003","공립","A_3","여자","2014 년","194",
"00","총계","A003","공립","A_3","여자","2015 년","194",
"00","총계","A003","공립","A_3","여자","2016 년","192",
"00","총계","A003","공립","A_3","여자","2017 년","188",
"00","총계","A003","공립","A_3","여자","2018 년","188",
"00","총계","A003","공립","A_3","여자","2019 년","178",
"00","총계","A003","공립","A_3","여자","2020 년","176",
"00","총계","A003","공립","A_3","여자","2021 년","173",
"00","총계","A003","공립","A_3","여자","2022 년","168",
"00","총계","A003","공립","A_4","공학","2013 년","2101",
"00","총계","A003","공립","A_4","공학","2014 년","2128",
"00","총계","A003","공립","A_4","공학","2015 년","2148",
"00","총계","A003","공립","A_4","공학","2016 년","2159",
"00","총계","A003","공립","A_4","공학","2017 년","2172",
"00","총계","A003","공립","A_4","공학","2018 년","2175",
"00","총계","A003","공립","A_4","공학","2019 년","2198",
"00","총계","A003","공립","A_4","공학","2020 년","2214",
"00","총계","A003","공립","A_4","공학","2021 년","2244",
"00","총계","A003","공립","A_4","공학","2022 년","2269",
"00","총계","A003","공립","B_0","교직원수","2017 년","99634",
"00","총계","A003","공립","B_0","교직원수","2018 년","100403",
"00","총계","A003","공립","B_0","교직원수","2019 년","100885",
"00","총계","A003","공립","B_1","교원수","2013 년","92991",
"00","총계","A003","공립","B_1","교원수","2014 년","93877",
"00","총계","A003","공립","B_1","교원수","2015 년","92169",
"00","총계","A003","공립","B_1","교원수","2016 년","90828",
"00","총계","A003","공립","B_1","교원수","2017 년","90695",
"00","총계","A003","공립","B_1","교원수","2018 년","91686",
"00","총계","A003","공립","B_1","교원수","2019 년","92385",
"00","총계","A003","공립","B_1","교원수","2020 년","93747",
"00","총계","A003","공립","B_1","교원수","2021 년","95140",
"00","총계","A003","공립","B_1","교원수","2022 년","97413",
"00","총계","A003","공립","B_2","여자","2013 년","67208",
"00","총계","A003","공립","B_2","여자","2014 년","68110",
"00","총계","A003","공립","B_2","여자","2015 년","67395",
"00","총계","A003","공립","B_2","여자","2016 년","66532",
"00","총계","A003","공립","B_2","여자","2017 년","66790",
"00","총계","A003","공립","B_2","여자","2018 년","67755",
"00","총계","A003","공립","B_2","여자","2019 년","68524",
"00","총계","A003","공립","B_2","여자","2020 년","69677",
"00","총계","A003","공립","B_2","여자","2021 년","71129",
"00","총계","A003","공립","B_2","여자","2022 년","73187",
"00","총계","A003","공립","C_1","직원수","2013 년","9530",
"00","총계","A003","공립","C_1","직원수","2014 년","9595",
"00","총계","A003","공립","C_1","직원수","2015 년","9345",
"00","총계","A003","공립","C_1","직원수","2016 년","9165",
"00","총계","A003","공립","C_1","직원수","2017 년","8939",
"00","총계","A003","공립","C_1","직원수","2018 년","8717",
"00","총계","A003","공립","C_1","직원수","2019 년","8500",
"00","총계","A003","공립","C_1","직원수","2020 년","8495",
"00","총계","A003","공립","C_1","직원수","2021 년","8583",
"00","총계","A003","공립","C_1","직원수","2022 년","8604",
"00","총계","A003","공립","C_2","여자","2013 년","4291",
"00","총계","A003","공립","C_2","여자","2014 년","4409",
"00","총계","A003","공립","C_2","여자","2015 년","4428",
"00","총계","A003","공립","C_2","여자","2016 년","4513",
"00","총계","A003","공립","C_2","여자","2017 년","4477",
"00","총계","A003","공립","C_2","여자","2018 년","4555",
"00","총계","A003","공립","C_2","여자","2019 년","4617",
"00","총계","A003","공립","C_2","여자","2020 년","4791",
"00","총계","A003","공립","C_2","여자","2021 년","5045",
"00","총계","A003","공립","C_2","여자","2022 년","5164",
"00","총계","A003","공립","D_1","입학자수","2013 년","502929",
"00","총계","A003","공립","D_1","입학자수","2014 년","434463",
"00","총계","A003","공립","D_1","입학자수","2015 년","383355",
"00","총계","A003","공립","D_1","입학자수","2016 년","388351",
"00","총계","A003","공립","D_1","입학자수","2017 년","374483",
"00","총계","A003","공립","D_1","입학자수","2018 년","345708",
"00","총계","A003","공립","D_1","입학자수","2019 년","358481",
"00","총계","A003","공립","D_1","입학자수","2020 년","395775",
"00","총계","A003","공립","D_1","입학자수","2021 년","376161",
"00","총계","A003","공립","D_1","입학자수","2022 년","359217",
"00","총계","A003","공립","D_2","여자","2013 년","240625",
"00","총계","A003","공립","D_2","여자","2014 년","208124",
"00","총계","A003","공립","D_2","여자","2015 년","183343",
"00","총계","A003","공립","D_2","여자","2016 년","186680",
