"소재지(시군구)별","교육과정별","시점","시설수[개]","면적[㎡]",
"양평군","대학(교)","2016 년","1","121323",
"양평군","대학(교)","2017 년","1","121323",
"양평군","대학(교)","2018 년","1","121323",
"양평군","대학(교)","2019 년","1","121323",
"양평군","대학(교)","2020 년","1","121323",
"양평군","대학(교)","2021 년","1","121323",
"양평군","대학(교)","2022 년","1","121323",
"양평군","각종학교","2013 년","0","0",
"양평군","각종학교","2014 년","0","0",
"양평군","각종학교","2015 년","0","0",
"양평군","각종학교","2016 년","0","0",
"양평군","각종학교","2017 년","0","0",
"양평군","각종학교","2018 년","0","0",
"양평군","각종학교","2019 년","0","0",
"양평군","각종학교","2020 년","0","0",
"양평군","각종학교","2021 년","0","0",
"동두천시","계","2013 년","24","630382",
"동두천시","계","2014 년","24","654188",
"동두천시","계","2015 년","24","733863",
"동두천시","계","2016 년","23","718653",
"동두천시","계","2017 년","23","718653",
"동두천시","계","2018 년","23","732205",
"동두천시","계","2019 년","21","705367",
"동두천시","계","2020 년","21","705367",
"동두천시","계","2021 년","21","705367",
"동두천시","계","2022 년","21","705367",
"동두천시","유치원","2013 년","0","0",
"동두천시","유치원","2014 년","0","0",
"동두천시","유치원","2015 년","0","0",
"동두천시","유치원","2016 년","0","0",
"동두천시","유치원","2017 년","0","0",
"동두천시","유치원","2018 년","0","0",
"동두천시","유치원","2019 년","0","0",
"동두천시","유치원","2020 년","0","0",
"동두천시","유치원","2021 년","0","0",
"동두천시","초등학교","2013 년","11","171302",
"동두천시","초등학교","2014 년","11","171302",
"동두천시","초등학교","2015 년","11","171302",
"동두천시","초등학교","2016 년","11","171144",
"동두천시","초등학교","2017 년","11","171144",
"동두천시","초등학교","2018 년","11","171144",
"동두천시","초등학교","2019 년","10","158428",
"동두천시","초등학교","2020 년","10","158428",
"동두천시","초등학교","2021 년","10","158428",
"동두천시","초등학교","2022 년","10","158428",
"동두천시","중학교","2013 년","3","39870",
"동두천시","중학교","2014 년","3","39870",
"동두천시","중학교","2015 년","3","39870",
"동두천시","중학교","2016 년","3","39870",
"동두천시","중학교","2017 년","3","39870",
"동두천시","중학교","2018 년","3","39870",
"동두천시","중학교","2019 년","3","39870",
"동두천시","중학교","2020 년","3","39870",
"동두천시","중학교","2021 년","3","39870",
"동두천시","중학교","2022 년","3","39870",
"동두천시","고등학교","2013 년","8","241956",
"동두천시","고등학교","2014 년","8","241906",
"동두천시","고등학교","2015 년","8","241906",
"동두천시","고등학교","2016 년","7","227858",
"동두천시","고등학교","2017 년","7","227858",
"동두천시","고등학교","2018 년","7","227858",
"동두천시","고등학교","2019 년","2","47711",
"동두천시","고등학교","2020 년","2","47711",
"동두천시","고등학교","2021 년","2","47711",
"동두천시","고등학교","2022 년","2","47711",
"동두천시","특수학교","2013 년","0","0",
"동두천시","특수학교","2014 년","0","0",
"동두천시","특수학교","2015 년","0","0",
"동두천시","특수학교","2016 년","0","0",
"동두천시","특수학교","2017 년","0","0",
"동두천시","특수학교","2018 년","0","0",
"동두천시","특수학교","2019 년","0","0",
"동두천시","특수학교","2020 년","0","0",
"동두천시","특수학교","2021 년","0","0",
"동두천시","대학(교)","2013 년","2","177254",
"동두천시","대학(교)","2014 년","2","201110",
"동두천시","대학(교)","2015 년","2","280785",
"동두천시","대학(교)","2016 년","2","279781",
"동두천시","대학(교)","2017 년","2","279781",
"동두천시","대학(교)","2018 년","2","293333",
"동두천시","대학(교)","2019 년","2","293329",
"동두천시","대학(교)","2020 년","2","293329",
"동두천시","대학(교)","2021 년","2","293329",
"동두천시","대학(교)","2022 년","2","293329",
"동두천시","각종학교","2013 년","0","0",
"동두천시","각종학교","2014 년","0","0",
"동두천시","각종학교","2015 년","0","0",
"동두천시","각종학교","2016 년","0","0",
"동두천시","각종학교","2017 년","0","0",
"동두천시","각종학교","2018 년","0","0",
"동두천시","각종학교","2019 년","4","166029",
"동두천시","각종학교","2020 년","4","166029",
"동두천시","각종학교","2021 년","4","166029",
"동두천시","각종학교","2022 년","4","166029",
"과천시","계","2013 년","9","156938",
"과천시","계","2014 년","9","156938",
"과천시","계","2015 년","9","156938",
"과천시","계","2016 년","13","198424",
"과천시","계","2017 년","13","198424",
"과천시","계","2018 년","15","227171",
"과천시","계","2019 년","13","212685",
"과천시","계","2020 년","13","212685",
"과천시","계","2021 년","13","212685",
"과천시","계","2022 년","13","212685",
"과천시","유치원","2013 년","0","0",
"과천시","유치원","2014 년","0","0",
"과천시","유치원","2015 년","0","0",
"과천시","유치원","2016 년","1","4486",
"과천시","유치원","2017 년","1","4486",
"과천시","유치원","2018 년","1","4486",
"과천시","유치원","2019 년","0","0",
"과천시","유치원","2020 년","0","0",
"과천시","유치원","2021 년","0","0",
"과천시","초등학교","2013 년","4","59200",
"과천시","초등학교","2014 년","4","59200",
"과천시","초등학교","2015 년","4","59200",
"과천시","초등학교","2016 년","6","83200",
"과천시","초등학교","2017 년","6","83200",
"과천시","초등학교","2018 년","7","100327",
"과천시","초등학교","2019 년","6","91327",
"과천시","초등학교","2020 년","6","91327",
"과천시","초등학교","2021 년","6","91327",
"과천시","초등학교","2022 년","6","91327",
"과천시","중학교","2013 년","1","16500",
"과천시","중학교","2014 년","1","16500",
"과천시","중학교","2015 년","1","16500",
"과천시","중학교","2016 년","2","29500",
"과천시","중학교","2017 년","2","29500",
"과천시","중학교","2018 년","3","41120",
"과천시","중학교","2019 년","2","28120",
"과천시","중학교","2020 년","2","28120",
"과천시","중학교","2021 년","2","28120",
"과천시","중학교","2022 년","2","28120",
"과천시","고등학교","2013 년","3","72099",
"과천시","고등학교","2014 년","3","72099",
"과천시","고등학교","2015 년","3","72099",
"과천시","고등학교","2016 년","3","72099",
"과천시","고등학교","2017 년","3","72099",
"과천시","고등학교","2018 년","3","72099",
"과천시","고등학교","2019 년","3","72099",
"과천시","고등학교","2020 년","3","72099",
"과천시","고등학교","2021 년","3","72099",
"과천시","고등학교","2022 년","3","72099",
"과천시","특수학교","2013 년","1","9139",
"과천시","특수학교","2014 년","1","9139",
"과천시","특수학교","2015 년","1","9139",
"과천시","특수학교","2016 년","1","9139",
"과천시","특수학교","2017 년","1","9139",
"과천시","특수학교","2018 년","1","9139",
"과천시","특수학교","2019 년","1","9139",
"과천시","특수학교","2020 년","1","9139",
"과천시","특수학교","2021 년","1","9139",
"과천시","특수학교","2022 년","1","9139",
"과천시","대학(교)","2013 년","0","0",
"과천시","대학(교)","2014 년","0","0",
"과천시","대학(교)","2015 년","0","0",
"과천시","대학(교)","2016 년","0","0",
"과천시","대학(교)","2017 년","0","0",
"과천시","대학(교)","2018 년","0","0",
"과천시","대학(교)","2019 년","0","0",
"과천시","대학(교)","2020 년","0","0",
"과천시","대학(교)","2021 년","0","0",
"과천시","각종학교","2013 년","0","0",
"과천시","각종학교","2014 년","0","0",
"과천시","각종학교","2015 년","0","0",
"과천시","각종학교","2016 년","0","0",
"과천시","각종학교","2017 년","0","0",
"과천시","각종학교","2018 년","0","0",
"과천시","각종학교","2019 년","1","12000",
"과천시","각종학교","2020 년","1","12000",
"과천시","각종학교","2021 년","1","12000",
"과천시","각종학교","2022 년","1","12000",
"가평군","계","2013 년","27","470490",
"가평군","계","2014 년","27","469667",
"가평군","계","2015 년","27","472362",
"가평군","계","2016 년","27","472362",
"가평군","계","2017 년","27","472403",
"가평군","계","2018 년","27","470457",
"가평군","계","2019 년","27","470457",
"가평군","계","2020 년","27","470457",
"가평군","계","2021 년","27","470457",
"가평군","계","2022 년","27","470457",
"가평군","유치원","2013 년","2","2354",
"가평군","유치원","2014 년","2","2354",
"가평군","유치원","2015 년","2","2354",
"가평군","유치원","2016 년","2","2354",
"가평군","유치원","2017 년","2","2354",
"가평군","유치원","2018 년","2","2354",
"가평군","유치원","2019 년","2","2354",
"가평군","유치원","2020 년","2","2354",
"가평군","유치원","2021 년","2","2354",
"가평군","유치원","2022 년","2","2354",
"가평군","초등학교","2013 년","17","215770",
"가평군","초등학교","2014 년","17","215697",
"가평군","초등학교","2015 년","17","215653",
"가평군","초등학교","2016 년","17","215653",
"가평군","초등학교","2017 년","17","215697",
"가평군","초등학교","2018 년","17","215953",
"가평군","초등학교","2019 년","17","215953",
"가평군","초등학교","2020 년","17","215953",
"가평군","초등학교","2021 년","17","215953",
"가평군","초등학교","2022 년","17","215953",
"가평군","중학교","2013 년","5","157318",
"가평군","중학교","2014 년","5","158288",
"가평군","중학교","2015 년","5","157318",
"가평군","중학교","2016 년","5","157318",
"가평군","중학교","2017 년","5","157315",
"가평군","중학교","2018 년","5","157259",
"가평군","중학교","2019 년","5","157259",
"가평군","중학교","2020 년","3","54628",
"가평군","중학교","2021 년","3","54628",
"가평군","중학교","2022 년","3","54628",
"가평군","고등학교","2013 년","2","50641",
"가평군","고등학교","2014 년","2","50641",
"가평군","고등학교","2015 년","2","50484",
"가평군","고등학교","2016 년","2","50484",
"가평군","고등학교","2017 년","2","50484",
"가평군","고등학교","2018 년","2","50484",
"가평군","고등학교","2019 년","2","50484",
"가평군","고등학교","2020 년","4","153115",
"가평군","고등학교","2021 년","4","153115",
"가평군","고등학교","2022 년","4","153115",
"가평군","특수학교","2013 년","0","0",
"가평군","특수학교","2014 년","0","0",
"가평군","특수학교","2015 년","0","0",
"가평군","특수학교","2016 년","0","0",
"가평군","특수학교","2017 년","0","0",
"가평군","특수학교","2018 년","0","0",
"가평군","특수학교","2019 년","0","0",
"가평군","특수학교","2020 년","0","0",
"가평군","특수학교","2021 년","0","0",
"가평군","대학(교)","2013 년","1","44407",
"가평군","대학(교)","2014 년","1","42687",
"가평군","대학(교)","2015 년","1","46553",
"가평군","대학(교)","2016 년","1","46553",
