"[STCODE_11]시도별","시도별","[STCODE_12]설립주체별","설립주체별","[STCODE_13]학교현황별","학교현황별","시점","고등학교 개황",
"11","충청남도","A002","국립","C_1","직원수","2020 년","-",
"11","충청남도","A002","국립","C_1","직원수","2021 년","-",
"11","충청남도","A002","국립","C_1","직원수","2022 년","-",
"11","충청남도","A002","국립","C_2","여자","2013 년","1",
"11","충청남도","A002","국립","C_2","여자","2014 년","1",
"11","충청남도","A002","국립","C_2","여자","2015 년","1",
"11","충청남도","A002","국립","C_2","여자","2016 년","-",
"11","충청남도","A002","국립","C_2","여자","2017 년","1",
"11","충청남도","A002","국립","C_2","여자","2018 년","0",
"11","충청남도","A002","국립","C_2","여자","2019 년","1",
"11","충청남도","A002","국립","C_2","여자","2020 년","-",
"11","충청남도","A002","국립","C_2","여자","2021 년","-",
"11","충청남도","A002","국립","C_2","여자","2022 년","-",
"11","충청남도","A002","국립","D_1","입학자수","2013 년","205",
"11","충청남도","A002","국립","D_1","입학자수","2014 년","202",
"11","충청남도","A002","국립","D_1","입학자수","2015 년","205",
"11","충청남도","A002","국립","D_1","입학자수","2016 년","202",
"11","충청남도","A002","국립","D_1","입학자수","2017 년","189",
"11","충청남도","A002","국립","D_1","입학자수","2018 년","184",
"11","충청남도","A002","국립","D_1","입학자수","2019 년","172",
"11","충청남도","A002","국립","D_1","입학자수","2020 년","170",
"11","충청남도","A002","국립","D_1","입학자수","2021 년","170",
"11","충청남도","A002","국립","D_1","입학자수","2022 년","158",
"11","충청남도","A002","국립","D_2","여자","2013 년","69",
"11","충청남도","A002","국립","D_2","여자","2014 년","68",
"11","충청남도","A002","국립","D_2","여자","2015 년","68",
"11","충청남도","A002","국립","D_2","여자","2016 년","70",
"11","충청남도","A002","국립","D_2","여자","2017 년","65",
"11","충청남도","A002","국립","D_2","여자","2018 년","66",
"11","충청남도","A002","국립","D_2","여자","2019 년","58",
"11","충청남도","A002","국립","D_2","여자","2020 년","56",
"11","충청남도","A002","국립","D_2","여자","2021 년","60",
"11","충청남도","A002","국립","D_2","여자","2022 년","52",
"11","충청남도","A002","국립","E_1","졸업자수","2013 년","201",
"11","충청남도","A002","국립","E_1","졸업자수","2014 년","197",
"11","충청남도","A002","국립","E_1","졸업자수","2015 년","193",
"11","충청남도","A002","국립","E_1","졸업자수","2016 년","193",
"11","충청남도","A002","국립","E_1","졸업자수","2017 년","190",
"11","충청남도","A002","국립","E_1","졸업자수","2018 년","198",
"11","충청남도","A002","국립","E_1","졸업자수","2019 년","186",
"11","충청남도","A002","국립","E_1","졸업자수","2020 년","180",
"11","충청남도","A002","국립","E_1","졸업자수","2021 년","177",
"11","충청남도","A002","국립","E_1","졸업자수","2022 년","165",
"11","충청남도","A002","국립","E_2","여자","2013 년","66",
"11","충청남도","A002","국립","E_2","여자","2014 년","69",
"11","충청남도","A002","국립","E_2","여자","2015 년","57",
"11","충청남도","A002","국립","E_2","여자","2016 년","65",
"11","충청남도","A002","국립","E_2","여자","2017 년","63",
"11","충청남도","A002","국립","E_2","여자","2018 년","64",
"11","충청남도","A002","국립","E_2","여자","2019 년","63",
"11","충청남도","A002","국립","E_2","여자","2020 년","63",
"11","충청남도","A002","국립","E_2","여자","2021 년","64",
"11","충청남도","A002","국립","E_2","여자","2022 년","57",
"11","충청남도","A002","국립","F_3","교실수","2015 년","29",
"11","충청남도","A002","국립","F_3","교실수","2016 년","40",
"11","충청남도","A002","국립","F_3","교실수","2017 년","40",
"11","충청남도","A002","국립","F_3","교실수","2018 년","40",
"11","충청남도","A002","국립","F_3","교실수","2019 년","40",
"11","충청남도","A002","국립","F_3","교실수","2020 년","40",
"11","충청남도","A002","국립","F_3","교실수","2021 년","40",
"11","충청남도","A002","국립","F_3","교실수","2022 년","40",
"11","충청남도","A002","국립","F_1","정규교실","2013 년","19",
"11","충청남도","A002","국립","F_1","정규교실","2014 년","17",
"11","충청남도","A002","국립","F_1","정규교실","2018 년","0",
"11","충청남도","A002","국립","F_2","가·대용교실","2013 년","-",
"11","충청남도","A002","국립","F_2","가·대용교실","2014 년","-",
"11","충청남도","A002","국립","F_2","가·대용교실","2018 년","0",
"11","충청남도","A002","국립","F_4","일반교실","2015 년","17",
"11","충청남도","A002","국립","F_4","일반교실","2016 년","23",
"11","충청남도","A002","국립","F_4","일반교실","2017 년","23",
"11","충청남도","A002","국립","F_4","일반교실","2018 년","23",
"11","충청남도","A002","국립","F_4","일반교실","2019 년","23",
"11","충청남도","A002","국립","F_4","일반교실","2020 년","23",
"11","충청남도","A002","국립","F_4","일반교실","2021 년","23",
"11","충청남도","A002","국립","F_4","일반교실","2022 년","23",
"11","충청남도","A002","국립","F_5","교과교실","2015 년","2",
"11","충청남도","A002","국립","F_5","교과교실","2016 년","2",
"11","충청남도","A002","국립","F_5","교과교실","2017 년","2",
"11","충청남도","A002","국립","F_5","교과교실","2018 년","2",
"11","충청남도","A002","국립","F_5","교과교실","2019 년","2",
"11","충청남도","A002","국립","F_5","교과교실","2020 년","2",
"11","충청남도","A002","국립","F_5","교과교실","2021 년","2",
"11","충청남도","A002","국립","F_5","교과교실","2022 년","2",
"11","충청남도","A002","국립","F_6","특별교실","2015 년","10",
"11","충청남도","A002","국립","F_6","특별교실","2016 년","15",
"11","충청남도","A002","국립","F_6","특별교실","2017 년","15",
"11","충청남도","A002","국립","F_6","특별교실","2018 년","15",
"11","충청남도","A002","국립","F_6","특별교실","2019 년","15",
"11","충청남도","A002","국립","F_6","특별교실","2020 년","15",
"11","충청남도","A002","국립","F_6","특별교실","2021 년","15",
"11","충청남도","A002","국립","F_6","특별교실","2022 년","15",
"11","충청남도","A002","국립","F_7","수준별교실","2015 년","-",
"11","충청남도","A002","국립","F_7","수준별교실","2016 년","-",
"11","충청남도","A002","국립","F_7","수준별교실","2017 년","-",
"11","충청남도","A002","국립","F_7","수준별교실","2018 년","0",
"11","충청남도","A002","국립","F_7","수준별교실","2019 년","0",
"11","충청남도","A002","국립","F_7","수준별교실","2020 년","-",
"11","충청남도","A002","국립","F_7","수준별교실","2021 년","-",
"11","충청남도","A002","국립","F_7","수준별교실","2022 년","-",
"11","충청남도","A002","국립","G_1","학급수","2013 년","19",
"11","충청남도","A002","국립","G_1","학급수","2014 년","19",
"11","충청남도","A002","국립","G_1","학급수","2015 년","19",
"11","충청남도","A002","국립","G_1","학급수","2016 년","19",
"11","충청남도","A002","국립","G_1","학급수","2017 년","19",
"11","충청남도","A002","국립","G_1","학급수","2018 년","19",
"11","충청남도","A002","국립","G_1","학급수","2019 년","19",
"11","충청남도","A002","국립","G_1","학급수","2020 년","19",
"11","충청남도","A002","국립","G_1","학급수","2021 년","19",
"11","충청남도","A002","국립","G_1","학급수","2022 년","19",
"11","충청남도","A002","국립","G_111","1학년","2013 년","6",
"11","충청남도","A002","국립","G_111","1학년","2014 년","6",
"11","충청남도","A002","국립","G_111","1학년","2015 년","6",
"11","충청남도","A002","국립","G_111","1학년","2016 년","6",
"11","충청남도","A002","국립","G_111","1학년","2017 년","6",
"11","충청남도","A002","국립","G_111","1학년","2018 년","6",
"11","충청남도","A002","국립","G_111","1학년","2019 년","6",
"11","충청남도","A002","국립","G_111","1학년","2020 년","6",
"11","충청남도","A002","국립","G_111","1학년","2021 년","6",
"11","충청남도","A002","국립","G_111","1학년","2022 년","6",
"11","충청남도","A002","국립","G_112","2학년","2013 년","6",
"11","충청남도","A002","국립","G_112","2학년","2014 년","6",
"11","충청남도","A002","국립","G_112","2학년","2015 년","6",
"11","충청남도","A002","국립","G_112","2학년","2016 년","6",
"11","충청남도","A002","국립","G_112","2학년","2017 년","6",
"11","충청남도","A002","국립","G_112","2학년","2018 년","6",
"11","충청남도","A002","국립","G_112","2학년","2019 년","6",
"11","충청남도","A002","국립","G_112","2학년","2020 년","6",
"11","충청남도","A002","국립","G_112","2학년","2021 년","6",
"11","충청남도","A002","국립","G_112","2학년","2022 년","6",
"11","충청남도","A002","국립","G_113","3학년","2013 년","6",
"11","충청남도","A002","국립","G_113","3학년","2014 년","6",
"11","충청남도","A002","국립","G_113","3학년","2015 년","6",
"11","충청남도","A002","국립","G_113","3학년","2016 년","6",
"11","충청남도","A002","국립","G_113","3학년","2017 년","6",
"11","충청남도","A002","국립","G_113","3학년","2018 년","6",
"11","충청남도","A002","국립","G_113","3학년","2019 년","6",
"11","충청남도","A002","국립","G_113","3학년","2020 년","6",
"11","충청남도","A002","국립","G_113","3학년","2021 년","6",
"11","충청남도","A002","국립","G_113","3학년","2022 년","6",
"11","충청남도","A002","국립","G_2","특수학급","2013 년","1",
"11","충청남도","A002","국립","G_2","특수학급","2014 년","1",
"11","충청남도","A002","국립","G_2","특수학급","2015 년","1",
"11","충청남도","A002","국립","G_2","특수학급","2016 년","1",
"11","충청남도","A002","국립","G_2","특수학급","2017 년","1",
"11","충청남도","A002","국립","G_2","특수학급","2018 년","1",
"11","충청남도","A002","국립","G_2","특수학급","2019 년","1",
"11","충청남도","A002","국립","G_2","특수학급","2020 년","1",
"11","충청남도","A002","국립","G_2","특수학급","2021 년","1",
"11","충청남도","A002","국립","G_2","특수학급","2022 년","1",
"11","충청남도","A002","국립","G_12","주간","2013 년","19",
"11","충청남도","A002","국립","G_12","주간","2014 년","19",
"11","충청남도","A002","국립","G_12","주간","2015 년","19",
"11","충청남도","A002","국립","G_12","주간","2016 년","19",
"11","충청남도","A002","국립","G_12","주간","2017 년","19",
"11","충청남도","A002","국립","G_12","주간","2018 년","19",
"11","충청남도","A002","국립","G_12","주간","2019 년","19",
"11","충청남도","A002","국립","G_12","주간","2020 년","19",
"11","충청남도","A002","국립","G_12","주간","2021 년","19",
"11","충청남도","A002","국립","G_12","주간","2022 년","19",
"11","충청남도","A002","국립","G_121","1학년","2013 년","6",
"11","충청남도","A002","국립","G_121","1학년","2014 년","6",
"11","충청남도","A002","국립","G_121","1학년","2015 년","6",
"11","충청남도","A002","국립","G_121","1학년","2016 년","6",
"11","충청남도","A002","국립","G_121","1학년","2017 년","6",
"11","충청남도","A002","국립","G_121","1학년","2018 년","6",
"11","충청남도","A002","국립","G_121","1학년","2019 년","6",
"11","충청남도","A002","국립","G_121","1학년","2020 년","6",
"11","충청남도","A002","국립","G_121","1학년","2021 년","6",
"11","충청남도","A002","국립","G_121","1학년","2022 년","6",
"11","충청남도","A002","국립","G_122","2학년","2013 년","6",
"11","충청남도","A002","국립","G_122","2학년","2014 년","6",
"11","충청남도","A002","국립","G_122","2학년","2015 년","6",
